,img_filepath,img_size,bbox_tl_x,bbox_tl_y,bbox_br_x,bbox_br_y
537,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000124_l.jpg,"(576, 720, 3)",300,443,380,405
538,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000124_r.jpg,"(576, 720, 3)",262,366,305,321
539,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000126_l.jpg,"(576, 720, 3)",290,452,367,412
540,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000126_r.jpg,"(576, 720, 3)",241,328,309,281
541,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000127_l.jpg,"(576, 720, 3)",300,482,359,401
542,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000127_r.jpg,"(576, 720, 3)",308,371,400,311
543,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000128_l.jpg,"(576, 720, 3)",295,460,372,399
544,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000128_r.jpg,"(576, 720, 3)",318,362,403,307
545,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000129_l.jpg,"(576, 720, 3)",303,444,390,404
546,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000129_r.jpg,"(576, 720, 3)",230,385,316,335
547,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000130_l.jpg,"(576, 720, 3)",296,440,383,397
548,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000130_r.jpg,"(576, 720, 3)",230,384,312,333
549,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000131_l.jpg,"(576, 720, 3)",299,434,386,392
550,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000131_r.jpg,"(576, 720, 3)",240,378,314,329
551,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000132_l.jpg,"(576, 720, 3)",281,408,364,364
552,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000132_r.jpg,"(576, 720, 3)",301,330,366,206
553,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000133_l.jpg,"(576, 720, 3)",282,426,372,374
554,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000133_r.jpg,"(576, 720, 3)",178,337,251,290
555,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000134_l.jpg,"(576, 720, 3)",285,430,379,378
556,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000134_r.jpg,"(576, 720, 3)",240,343,281,275
557,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000135_l.jpg,"(576, 720, 3)",319,413,403,374
558,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000135_r.jpg,"(576, 720, 3)",258,359,315,289
559,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000136_l.jpg,"(576, 720, 3)",310,414,387,374
560,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000136_r.jpg,"(576, 720, 3)",285,367,375,301
561,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000137_l.jpg,"(576, 720, 3)",318,395,403,361
562,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000137_r.jpg,"(576, 720, 3)",241,477,324,420
563,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000138_l.jpg,"(576, 720, 3)",334,415,409,381
564,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000138_r.jpg,"(576, 720, 3)",242,460,348,406
565,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000139_l.jpg,"(576, 720, 3)",351,429,418,392
566,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000139_r.jpg,"(576, 720, 3)",270,458,379,388
567,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000140_l.jpg,"(576, 720, 3)",351,426,418,389
568,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000140_r.jpg,"(576, 720, 3)",254,479,365,404
569,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000141_l.jpg,"(576, 720, 3)",347,427,418,389
570,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000141_r.jpg,"(576, 720, 3)",221,388,316,333
571,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000142_l.jpg,"(576, 720, 3)",337,425,409,388
572,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000142_r.jpg,"(576, 720, 3)",206,396,306,338
573,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000143_l.jpg,"(576, 720, 3)",317,463,391,412
574,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000143_r.jpg,"(576, 720, 3)",182,373,233,275
575,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000144_l.jpg,"(576, 720, 3)",386,375,432,291
576,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000144_r.jpg,"(576, 720, 3)",279,301,366,254
577,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000145_l.jpg,"(576, 720, 3)",368,388,434,353
578,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000145_r.jpg,"(576, 720, 3)",230,340,308,297
579,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000146_l.jpg,"(576, 720, 3)",404,437,455,398
580,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000146_r.jpg,"(576, 720, 3)",227,337,313,298
581,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000147_l.jpg,"(576, 720, 3)",430,439,490,412
582,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000147_r.jpg,"(576, 720, 3)",270,367,351,311
583,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000148_l.jpg,"(576, 720, 3)",434,432,490,404
584,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000148_r.jpg,"(576, 720, 3)",301,377,383,327
585,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000149_l.jpg,"(576, 720, 3)",427,447,485,415
586,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000149_r.jpg,"(576, 720, 3)",360,318,453,277
587,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000150_l.jpg,"(576, 720, 3)",433,466,481,425
588,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000150_r.jpg,"(576, 720, 3)",345,345,442,299
589,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000151_l.jpg,"(576, 720, 3)",436,502,487,454
590,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000151_r.jpg,"(576, 720, 3)",351,398,444,344
591,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000152_l.jpg,"(576, 720, 3)",431,502,482,457
592,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000152_r.jpg,"(576, 720, 3)",346,399,439,346
593,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000154_l.jpg,"(576, 720, 3)",424,398,525,351
594,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000154_r.jpg,"(576, 720, 3)",396,365,504,290
595,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000155_l.jpg,"(576, 720, 3)",408,599,459,513
596,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000155_r.jpg,"(576, 720, 3)",367,344,426,282
597,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000157_l.jpg,"(576, 720, 3)",514,412,572,364
598,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000157_r.jpg,"(576, 720, 3)",319,396,398,348
599,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000158_l.jpg,"(576, 720, 3)",523,417,582,370
600,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000158_r.jpg,"(576, 720, 3)",307,410,386,358
601,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000159_l.jpg,"(576, 720, 3)",532,425,584,385
602,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Jackie_unit_10.flv_000159_r.jpg,"(576, 720, 3)",266,429,363,378
603,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000002_l.jpg,"(576, 720, 3)",465,682,526,601
604,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000002_r.jpg,"(576, 720, 3)",304,236,383,184
605,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000003_l.jpg,"(576, 720, 3)",467,674,528,593
606,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000003_r.jpg,"(576, 720, 3)",204,245,256,146
607,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000004_l.jpg,"(576, 720, 3)",334,268,427,220
608,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000004_r.jpg,"(576, 720, 3)",215,270,265,167
609,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000005_l.jpg,"(576, 720, 3)",393,333,505,229
610,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000005_r.jpg,"(576, 720, 3)",230,327,340,234
611,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000006_l.jpg,"(576, 720, 3)",401,414,487,324
612,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000006_r.jpg,"(576, 720, 3)",188,301,244,186
613,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000007_l.jpg,"(576, 720, 3)",392,421,487,331
614,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000007_r.jpg,"(576, 720, 3)",211,309,260,195
615,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000009_l.jpg,"(576, 720, 3)",394,400,481,346
616,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000009_r.jpg,"(576, 720, 3)",247,387,344,330
617,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000010_l.jpg,"(576, 720, 3)",395,382,487,309
618,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000010_r.jpg,"(576, 720, 3)",243,356,336,286
619,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000012_l.jpg,"(576, 720, 3)",406,390,488,295
620,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000012_r.jpg,"(576, 720, 3)",238,375,325,280
621,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000013_l.jpg,"(576, 720, 3)",443,268,521,169
622,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000013_r.jpg,"(576, 720, 3)",213,252,300,153
623,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000015_l.jpg,"(576, 720, 3)",412,183,475,125
624,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000015_r.jpg,"(576, 720, 3)",249,169,316,118
625,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000017_l.jpg,"(576, 720, 3)",460,560,535,496
626,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000017_r.jpg,"(576, 720, 3)",171,545,264,487
627,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000019_l.jpg,"(576, 720, 3)",356,357,425,299
628,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000019_r.jpg,"(576, 720, 3)",253,326,306,259
629,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000020_l.jpg,"(576, 720, 3)",361,413,457,348
630,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000020_r.jpg,"(576, 720, 3)",243,425,311,343
631,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000021_l.jpg,"(576, 720, 3)",400,471,484,393
632,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000021_r.jpg,"(576, 720, 3)",262,426,351,350
633,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000022_l.jpg,"(576, 720, 3)",512,529,560,463
634,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000022_r.jpg,"(576, 720, 3)",194,537,278,442
635,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000023_l.jpg,"(576, 720, 3)",490,548,532,493
636,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000023_r.jpg,"(576, 720, 3)",202,552,246,461
637,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000024_l.jpg,"(576, 720, 3)",402,371,500,279
638,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000024_r.jpg,"(576, 720, 3)",251,343,346,262
639,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000027_r.jpg,"(576, 720, 3)",254,293,335,238
640,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000028_l.jpg,"(576, 720, 3)",469,608,526,521
641,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000028_r.jpg,"(576, 720, 3)",226,397,313,327
642,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000029_l.jpg,"(576, 720, 3)",457,603,525,519
643,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000029_r.jpg,"(576, 720, 3)",238,356,317,290
644,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000031_l.jpg,"(576, 720, 3)",393,496,487,416
645,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000031_r.jpg,"(576, 720, 3)",223,292,294,234
646,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000032_l.jpg,"(576, 720, 3)",442,585,509,502
647,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000032_r.jpg,"(576, 720, 3)",256,331,325,272
648,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000033_l.jpg,"(576, 720, 3)",455,560,521,479
649,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000033_r.jpg,"(576, 720, 3)",205,315,293,251
650,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000034_r.jpg,"(576, 720, 3)",226,302,288,239
651,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000035_r.jpg,"(576, 720, 3)",263,287,330,226
652,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000036_r.jpg,"(576, 720, 3)",252,331,335,271
653,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000040_l.jpg,"(576, 720, 3)",468,372,523,300
654,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000040_r.jpg,"(576, 720, 3)",176,365,238,296
655,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000047_l.jpg,"(576, 720, 3)",430,539,495,464
656,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000047_r.jpg,"(576, 720, 3)",252,403,323,348
657,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000048_l.jpg,"(576, 720, 3)",405,448,493,358
658,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000048_r.jpg,"(576, 720, 3)",276,329,377,246
659,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000050_l.jpg,"(576, 720, 3)",441,587,512,505
660,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000050_r.jpg,"(576, 720, 3)",230,468,285,402
661,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000051_l.jpg,"(576, 720, 3)",440,531,511,459
662,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000051_r.jpg,"(576, 720, 3)",241,476,317,416
663,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000052_l.jpg,"(576, 720, 3)",461,518,512,451
664,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000052_r.jpg,"(576, 720, 3)",258,485,334,422
665,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000053_l.jpg,"(576, 720, 3)",490,450,548,365
666,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000053_r.jpg,"(576, 720, 3)",245,402,326,315
667,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000054_l.jpg,"(576, 720, 3)",356,378,443,317
668,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000054_r.jpg,"(576, 720, 3)",313,361,401,313
669,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000055_l.jpg,"(576, 720, 3)",447,401,531,318
670,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000055_r.jpg,"(576, 720, 3)",236,367,312,283
671,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000056_l.jpg,"(576, 720, 3)",384,435,469,359
672,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000056_r.jpg,"(576, 720, 3)",225,445,298,389
673,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000057_l.jpg,"(576, 720, 3)",419,457,483,395
674,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000057_r.jpg,"(576, 720, 3)",253,464,341,410
675,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000058_l.jpg,"(576, 720, 3)",455,316,522,260
676,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000058_r.jpg,"(576, 720, 3)",330,398,421,346
677,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000059_l.jpg,"(576, 720, 3)",501,350,561,299
678,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000059_r.jpg,"(576, 720, 3)",360,410,455,357
679,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000060_l.jpg,"(576, 720, 3)",468,348,528,299
680,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000060_r.jpg,"(576, 720, 3)",412,203,484,128
681,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000062_l.jpg,"(576, 720, 3)",457,418,520,366
682,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000062_r.jpg,"(576, 720, 3)",401,290,473,211
683,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000063_l.jpg,"(576, 720, 3)",417,405,483,353
684,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000063_r.jpg,"(576, 720, 3)",276,190,376,99
685,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000064_l.jpg,"(576, 720, 3)",456,398,513,350
686,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000064_r.jpg,"(576, 720, 3)",207,88,308,31
687,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000069_l.jpg,"(576, 720, 3)",438,540,506,467
688,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000069_r.jpg,"(576, 720, 3)",298,506,382,437
689,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000070_l.jpg,"(576, 720, 3)",409,511,475,444
690,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000070_r.jpg,"(576, 720, 3)",321,495,409,430
691,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000071_l.jpg,"(576, 720, 3)",346,430,409,372
692,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000071_r.jpg,"(576, 720, 3)",232,288,280,230
693,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000072_l.jpg,"(576, 720, 3)",390,485,452,426
694,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000072_r.jpg,"(576, 720, 3)",272,453,315,375
695,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000073_l.jpg,"(576, 720, 3)",414,493,471,436
696,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000073_r.jpg,"(576, 720, 3)",225,490,292,431
697,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000074_l.jpg,"(576, 720, 3)",369,478,440,422
698,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000074_r.jpg,"(576, 720, 3)",260,476,334,421
699,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000075_l.jpg,"(576, 720, 3)",377,486,446,412
700,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000075_r.jpg,"(576, 720, 3)",280,485,358,419
701,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000080_l.jpg,"(576, 720, 3)",449,501,520,442
702,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000080_r.jpg,"(576, 720, 3)",206,510,272,454
703,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000082_l.jpg,"(576, 720, 3)",372,520,439,457
704,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000082_r.jpg,"(576, 720, 3)",284,518,345,461
705,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000088_l.jpg,"(576, 720, 3)",360,517,439,450
706,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000088_r.jpg,"(576, 720, 3)",275,517,353,449
707,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000089_l.jpg,"(576, 720, 3)",360,513,448,445
708,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000089_r.jpg,"(576, 720, 3)",283,516,367,445
709,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000090_l.jpg,"(576, 720, 3)",366,507,447,440
710,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000090_r.jpg,"(576, 720, 3)",266,502,352,435
711,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000091_l.jpg,"(576, 720, 3)",347,541,427,470
712,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000091_r.jpg,"(576, 720, 3)",227,526,299,458
713,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000092_l.jpg,"(576, 720, 3)",308,522,397,436
714,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000092_r.jpg,"(576, 720, 3)",232,491,284,431
715,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000095_l.jpg,"(576, 720, 3)",497,501,570,439
716,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000095_r.jpg,"(576, 720, 3)",114,485,180,414
717,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000100_r.jpg,"(576, 720, 3)",288,471,340,394
718,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000101_r.jpg,"(576, 720, 3)",299,443,353,362
719,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000105_l.jpg,"(576, 720, 3)",328,475,407,398
720,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000105_r.jpg,"(576, 720, 3)",283,440,337,371
721,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000106_l.jpg,"(576, 720, 3)",333,484,410,406
722,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000106_r.jpg,"(576, 720, 3)",210,494,260,411
723,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000107_l.jpg,"(576, 720, 3)",303,486,379,410
724,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000107_r.jpg,"(576, 720, 3)",230,485,278,407
725,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000108_l.jpg,"(576, 720, 3)",232,476,307,398
726,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000108_r.jpg,"(576, 720, 3)",106,492,168,409
727,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000113_l.jpg,"(576, 720, 3)",403,543,468,476
